air_store_id,air_genre_name,air_area_name,latitude,longitude,visit_date,visitors,air_reserve_visitors_sum,hpg_store_id,hpg_reserve_visitors_sum,calendar_date,day_of_week,holiday_flg
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-10,22,,,,2016-05-10,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-11,60,,,,2016-05-11,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-12,36,,,,2016-05-12,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-13,20,,,,2016-05-13,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-14,63,,,,2016-05-14,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-15,79,,,,2016-05-15,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-16,23,,,,2016-05-16,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-17,13,,,,2016-05-17,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-18,34,,,,2016-05-18,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-19,23,,,,2016-05-19,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-20,48,,,,2016-05-20,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-21,80,,,,2016-05-21,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-22,80,,,,2016-05-22,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-23,21,,,,2016-05-23,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-24,24,,,,2016-05-24,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-25,27,,,,2016-05-25,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-26,50,,,,2016-05-26,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-27,28,,,,2016-05-27,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-28,48,,,,2016-05-28,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-29,51,,,,2016-05-29,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-30,23,,,,2016-05-30,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-05-31,17,,,,2016-05-31,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-01,23,,,,2016-06-01,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-02,29,,,,2016-06-02,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-03,18,,,,2016-06-03,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-04,50,,,,2016-06-04,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-05,52,,,,2016-06-05,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-06,9,,,,2016-06-06,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-07,24,,,,2016-06-07,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-08,26,,,,2016-06-08,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-09,25,,,,2016-06-09,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-10,14,,,,2016-06-10,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-11,74,,,,2016-06-11,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-12,47,,,,2016-06-12,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-13,27,,,,2016-06-13,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-14,28,,,,2016-06-14,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-15,28,,,,2016-06-15,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-16,24,,,,2016-06-16,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-17,32,,,,2016-06-17,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-18,48,,,,2016-06-18,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-19,50,,,,2016-06-19,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-20,27,,,,2016-06-20,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-21,8,,,,2016-06-21,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-22,16,,,,2016-06-22,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-23,14,,,,2016-06-23,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-24,27,,,,2016-06-24,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-25,53,,,,2016-06-25,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-26,47,,,,2016-06-26,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-27,23,,,,2016-06-27,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-28,21,,,,2016-06-28,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-29,16,,,,2016-06-29,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-06-30,23,,,,2016-06-30,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-01,15,,,,2016-07-01,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-02,56,,,,2016-07-02,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-03,52,,,,2016-07-03,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-04,15,,,,2016-07-04,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-05,41,,,,2016-07-05,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-06,61,,,,2016-07-06,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-07,13,,,,2016-07-07,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-08,21,,,,2016-07-08,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-09,48,,,,2016-07-09,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-10,100,,,,2016-07-10,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-11,13,,,,2016-07-11,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-12,15,,,,2016-07-12,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-13,20,,,,2016-07-13,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-14,6,,,,2016-07-14,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-15,11,,,,2016-07-15,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-16,60,,,,2016-07-16,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-17,56,,,,2016-07-17,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-18,41,,,,2016-07-18,Monday,1
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-19,12,,,,2016-07-19,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-20,17,,,,2016-07-20,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-21,17,,,,2016-07-21,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-22,17,,,,2016-07-22,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-23,40,,,,2016-07-23,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-24,55,,,,2016-07-24,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-25,19,,,,2016-07-25,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-26,19,,,,2016-07-26,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-27,14,,,,2016-07-27,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-28,44,,,,2016-07-28,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-29,28,,,,2016-07-29,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-30,51,,,,2016-07-30,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-07-31,42,,,,2016-07-31,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-01,22,,,,2016-08-01,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-02,23,,,,2016-08-02,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-03,25,,,,2016-08-03,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-04,19,,,,2016-08-04,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-05,20,,,,2016-08-05,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-06,29,,,,2016-08-06,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-07,39,,,,2016-08-07,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-08,21,,,,2016-08-08,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-09,20,,,,2016-08-09,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-10,38,,,,2016-08-10,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-11,55,,,,2016-08-11,Thursday,1
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-12,32,,,,2016-08-12,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-13,54,,,,2016-08-13,Saturday,1
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-14,59,,,,2016-08-14,Sunday,1
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-15,26,,,,2016-08-15,Monday,1
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-16,19,,,,2016-08-16,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-17,22,,,,2016-08-17,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-18,6,,,,2016-08-18,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-19,27,,,,2016-08-19,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-20,37,,,,2016-08-20,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-21,49,,,,2016-08-21,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-23,14,,,,2016-08-23,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-24,37,,,,2016-08-24,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-25,55,,,,2016-08-25,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-26,35,,,,2016-08-26,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-27,49,,,,2016-08-27,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-28,59,,,,2016-08-28,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-29,7,,,,2016-08-29,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-30,9,,,,2016-08-30,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-08-31,15,,,,2016-08-31,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-01,16,,,,2016-09-01,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-02,40,,,,2016-09-02,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-03,51,,,,2016-09-03,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-04,51,,,,2016-09-04,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-05,12,,,,2016-09-05,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-06,17,,,,2016-09-06,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-07,17,,,,2016-09-07,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-08,22,,,,2016-09-08,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-09,12,,,,2016-09-09,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-10,57,,,,2016-09-10,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-11,48,,,,2016-09-11,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-12,19,,,,2016-09-12,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-13,11,,,,2016-09-13,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-14,27,,,,2016-09-14,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-15,39,,,,2016-09-15,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-16,30,,,,2016-09-16,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-17,60,,,,2016-09-17,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-18,59,,,,2016-09-18,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-19,45,,,,2016-09-19,Monday,1
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-20,11,,,,2016-09-20,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-21,10,,,,2016-09-21,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-22,35,,,,2016-09-22,Thursday,1
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-23,17,,,,2016-09-23,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-24,40,,,,2016-09-24,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-25,54,,,,2016-09-25,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-26,18,,,,2016-09-26,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-27,45,,,,2016-09-27,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-28,49,,,,2016-09-28,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-29,12,,,,2016-09-29,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-09-30,20,,,,2016-09-30,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-01,78,,,,2016-10-01,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-02,73,,,,2016-10-02,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-03,20,,,,2016-10-03,Monday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-04,42,,,,2016-10-04,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-05,22,,,,2016-10-05,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-06,25,,,,2016-10-06,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-07,20,,,,2016-10-07,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-08,46,,,,2016-10-08,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-09,51,,,,2016-10-09,Sunday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-10,85,,,,2016-10-10,Monday,1
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-11,8,,,,2016-10-11,Tuesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-12,35,,,,2016-10-12,Wednesday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-13,16,,,,2016-10-13,Thursday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-14,16,,,,2016-10-14,Friday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-15,47,,,,2016-10-15,Saturday,0
air_d97dabf7aae60da5,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,35.6692904,139.70705569999998,2016-10-16,56,,,,2016-10-16,Sunday,0
